Time - Voltage,Amplitude - Voltage
0.107,-0.000768749
0.108,-0.000768749
0.109,0.000218007
0.11,0.000546926
0.111,-0.000110911
0.112,0.000218007
0.113,-0.00109767
0.114,-0.000768749
0.115,-0.000768749
0.116,-0.00142659
0.117,-0.00109767
0.118,-0.000768749
0.119,-0.000110911
0.12,0.000546926
0.121,0.000218007
0.122,-0.000110911
0.123,-0.000110911
0.124,-0.00109767
0.125,-0.00142659
0.126,-0.0017555
0.127,-0.000768749
0.128,-0.000768749
0.129,-0.00043983
0.13,0.000218007
0.131,0.000218007
0.132,0.000218007
0.133,-0.00043983
0.134,-0.000768749
0.135,-0.00142659
0.136,-0.0017555
0.137,-0.00109767
0.138,-0.00043983
0.139,-0.00043983
0.14,-0.000110911
0.141,-0.000110911
0.142,-0.00043983
0.143,-0.000110911
0.144,-0.000768749
0.145,-0.0017555
0.146,-0.0017555
0.147,-0.0017555
0.148,-0.000768749
0.149,-0.00043983
0.15,0.000546926
0.151,-0.000110911
0.152,-0.000110911
0.153,-0.00043983
0.154,-0.00109767
0.155,-0.00142659
0.156,-0.0017555
0.157,-0.00109767
0.158,-0.0017555
0.159,-0.000110911
0.16,0.000546926
0.161,0.000218007
0.162,0.000218007
0.163,-0.00109767
0.164,-0.00142659
0.165,-0.00109767
0.166,-0.00142659
0.167,-0.00142659
0.168,-0.00043983
0.169,-0.000768749
0.17,0.000218007
0.171,0.000218007
0.172,0.000218007
0.173,-0.00043983
0.174,-0.00142659
0.175,-0.0017555
0.176,-0.00142659
0.177,-0.00142659
0.178,-0.000768749
0.179,-0.000110911
0.18,0.000218007
0.181,0.000546926
0.182,0.000546926
0.183,-0.00043983
0.184,-0.000768749
0.185,-0.00109767
0.186,-0.0017555
0.187,-0.00142659
0.188,-0.000768749
0.189,-0.000110911
0.19,0.000546926
0.191,0.000218007
0.192,0.000218007
0.193,-0.00043983
0.194,-0.00142659
0.195,-0.00109767
0.196,-0.00142659
0.197,-0.00142659
0.198,-0.00043983
0.199,-0.000110911
0.2,0.000218007
0.201,-0.00043983
0.202,-0.000110911
0.203,-0.00043983
0.204,-0.00043983
0.205,-0.000768749
0.206,-0.00142659
0.207,-0.00142659
0.208,-0.000768749
0.209,-0.00043983
0.21,0.000218007
0.211,0.000546926
0.212,0.000218007
0.213,-0.000768749
0.214,-0.000768749
0.215,-0.00142659
0.216,-0.0017555
0.217,-0.00142659
0.218,-0.00109767
0.219,-0.000110911
0.22,0.000218007
0.221,-0.00043983
0.222,-0.00043983
0.223,-0.000768749
0.224,-0.00109767
0.225,-0.00142659
0.226,-0.0017555
0.227,-0.00109767
0.228,-0.00043983
0.229,-0.000110911
0.23,0.000218007
0.231,-0.000110911
0.232,-0.000768749
0.233,-0.000768749
0.234,-0.00142659
0.235,-0.00142659
0.236,-0.0017555
0.237,-0.000768749
0.238,-0.000768749
0.239,-0.00043983
0.24,0.000546926
0.241,0.000218007
0.242,-0.000110911
0.243,-0.00043983
0.244,-0.00142659
0.245,-0.00109767
0.246,-0.0017555
0.247,-0.0017555
0.248,-0.000768749
0.249,-0.00043983
0.25,0.000218007
0.251,0.000218007
0.252,-0.00043983
0.253,-0.00043983
0.254,-0.00109767
0.255,-0.00142659
0.256,-0.0017555
0.257,-0.00109767
0.258,-0.000768749
0.259,-0.000110911
0.26,0.000546926
0.261,0.000218007
0.262,0.000218007
0.263,-0.00043983
0.264,-0.00109767
0.265,-0.0017555
0.266,-0.000768749
0.267,-0.000768749
0.268,-0.00109767
0.269,-0.000110911
0.27,-0.000110911
0.271,0.000218007
0.272,-0.000110911
0.273,-0.000768749
0.274,-0.00142659
0.275,-0.00142659
0.276,-0.0017555
0.277,-0.00109767
0.278,-0.00109767
0.279,-0.000110911
0.28,0.000875845
0.281,0.000218007
0.282,0.000218007
0.283,-0.000768749
0.284,-0.00109767
0.285,-0.00142659
0.286,-0.00142659
0.287,-0.000768749
0.288,-0.00109767
0.289,-0.000110911
0.29,-0.00043983
0.291,0.000546926
0.292,-0.000110911
0.293,-0.00043983
0.294,-0.00109767
0.295,-0.0017555
0.296,-0.0017555
0.297,-0.00142659
0.298,-0.000110911
0.299,-0.000110911
0.3,0.000546926
0.301,-0.000110911
0.302,-0.000110911
0.303,-0.000768749
0.304,-0.00142659
0.305,-0.00142659
0.306,-0.0017555
0.307,-0.00142659
0.308,-0.00109767
0.309,-0.000110911
0.31,-0.000110911
0.311,0.000546926
0.312,0.000218007
0.313,-0.00043983
0.314,-0.000768749
0.315,-0.0017555
0.316,-0.00142659
0.317,-0.00142659
0.318,-0.00109767
0.319,-0.00043983
0.32,0.000218007
0.321,0.000546926
0.322,-0.000110911
0.323,-0.000110911
0.324,-0.00109767
0.325,-0.0017555
0.326,-0.00142659
0.327,-0.00142659
0.328,-0.000768749
0.329,-0.000110911
0.33,0.000546926
0.331,0.000218007
0.332,0.000218007
0.333,-0.000768749
0.334,-0.00109767
0.335,-0.00142659
0.336,-0.0017555
0.337,-0.00109767
0.338,-0.00109767
0.339,-0.00043983
0.34,0.000546926
0.341,0.000218007
0.342,-0.000110911
0.343,-0.00043983
0.344,-0.00142659
0.345,-0.0017555
0.346,-0.0017555
0.347,-0.00109767
0.348,-0.00109767
0.349,-0.00043983
0.35,0.000218007
0.351,0.000546926
0.352,0.000218007
0.353,-0.00043983
0.354,-0.00109767
0.355,-0.00142659
0.356,-0.00142659
0.357,-0.0017555
0.358,-0.000768749
0.359,-0.000110911
0.36,-0.000110911
0.361,0.000546926
0.362,0.000546926
0.363,-0.000110911
0.364,-0.000768749
0.365,-0.00109767
0.366,-0.00109767
0.367,-0.0017555
0.368,-0.000768749
0.369,-0.000110911
0.37,0.000218007
0.371,0.000218007
0.372,0.000546926
0.373,-0.000768749
0.374,-0.00109767
0.375,-0.0017555
0.376,-0.00142659
0.377,-0.00109767
0.378,-0.000768749
0.379,-0.00043983
0.38,-0.00043983
0.381,-0.000110911
0.382,-0.00043983
0.383,-0.000768749
0.384,-0.00109767
0.385,-0.0017555
0.386,-0.00142659
0.387,-0.00109767
0.388,-0.000768749
0.389,0.000218007
0.39,-0.000110911
0.391,0.000218007
0.392,-0.000110911
0.393,-0.000768749
0.394,-0.000768749
0.395,-0.0017555
0.396,-0.0017555
0.397,-0.00109767
0.398,-0.000768749
0.399,-0.000110911
0.4,0.000875845
0.401,0.000218007
0.402,-0.00043983
0.403,-0.00043983
0.404,-0.00109767
0.405,-0.00142659
0.406,-0.00142659
0.407,-0.00142659
0.408,-0.00043983
0.409,-0.00043983
0.41,0.000218007
0.411,0.000875845
0.412,-0.00043983
0.413,-0.00109767
0.414,-0.000768749
0.415,-0.00142659
0.416,-0.00208442
0.417,-0.00109767
0.418,-0.000768749
0.419,-0.00043983
0.42,0.000218007
0.421,0.000546926
0.422,-0.000110911
0.423,-0.00043983
0.424,-0.00142659
0.425,-0.00109767
0.426,-0.00142659
0.427,-0.00109767
0.428,-0.00109767
0.429,-0.00043983
0.43,0.000546926
0.431,0.000546926
0.432,-0.000110911
0.433,-0.00109767
0.434,-0.00109767
0.435,-0.00142659
0.436,-0.00109767
0.437,-0.0017555
0.438,-0.000768749
0.439,-0.000110911
0.44,0.000546926
0.441,0.000546926
0.442,-0.000110911
0.443,-0.000768749
0.444,-0.00142659
0.445,-0.00142659
0.446,-0.00142659
0.447,-0.00142659
0.448,-0.000768749
0.449,-0.000110911
0.45,-0.00043983
0.451,0.000218007
0.452,-0.000110911
0.453,-0.00043983
0.454,-0.00109767
0.455,-0.0017555
0.456,-0.0017555
0.457,-0.00109767
0.458,-0.000768749
0.459,-0.000110911
0.46,0.000218007
0.461,0.000218007
0.462,-0.00043983
0.463,-0.00043983
0.464,-0.00109767
0.465,-0.00142659
0.466,-0.00142659
0.467,-0.0017555
0.468,-0.00043983
0.469,-0.00043983
0.47,-0.000110911
0.471,0.000218007
0.472,-0.000110911
0.473,-0.000768749
0.474,-0.00142659
0.475,-0.00142659
0.476,-0.00109767
0.477,-0.000768749
0.478,-0.00043983
0.479,-0.000110911
0.48,-0.000110911
0.481,0.000218007
0.482,-0.000110911
0.483,-0.000110911
0.484,-0.00142659
0.485,-0.0017555
0.486,-0.0017555
0.487,-0.00142659
0.488,-0.00109767
0.489,-0.000768749
0.49,-0.00043983
0.491,0.000546926
0.492,-0.00043983
0.493,-0.00043983
0.494,-0.00109767
0.495,-0.00142659
0.496,-0.00142659
0.497,-0.00109767
0.498,-0.000768749
0.499,-0.00043983
0.5,0.000218007
0.501,-0.000110911
0.502,0.000218007
0.503,-0.00043983
0.504,-0.000768749
0.505,-0.0017555
0.506,-0.0017555
0.507,-0.00109767
0.508,-0.000768749
0.509,-0.000768749
0.51,0.000546926
0.511,0.000218007
0.512,-0.000110911
0.513,-0.000768749
0.514,-0.00109767
0.515,-0.00142659
0.516,-0.00109767
0.517,-0.00109767
0.518,-0.00043983
0.519,-0.00043983
0.52,0.000218007
0.521,0.000218007
0.522,-0.000110911
0.523,-0.00043983
0.524,-0.00109767
0.525,-0.00142659
0.526,-0.0017555
0.527,-0.00142659
0.528,-0.000768749
0.529,-0.00043983
0.53,-0.000110911
0.531,0.000218007
0.532,-0.00043983
0.533,-0.000110911
0.534,-0.0017555
0.535,-0.00109767
0.536,-0.0017555
0.537,-0.00142659
0.538,-0.00109767
0.539,-0.000110911
0.54,0.000546926
0.541,0.000546926
0.542,-0.000110911
0.543,-0.000768749
0.544,-0.000768749
0.545,-0.0017555
0.546,-0.0017555
0.547,-0.00109767
0.548,-0.00043983
0.549,0.000218007
0.55,0.000218007
0.551,0.000546926
0.552,0.000218007
0.553,-0.000768749
0.554,-0.000768749
0.555,-0.00142659
0.556,-0.00109767
0.557,-0.00109767
0.558,-0.000768749
0.559,-0.00043983
0.56,-0.000110911
0.561,0.000218007
0.562,-0.00043983
0.563,-0.000768749
0.564,-0.000768749
0.565,-0.0017555
0.566,-0.00109767
0.567,-0.00109767
0.568,-0.00043983
0.569,-0.000110911
0.57,-0.000110911
0.571,0.000546926
0.572,-0.000768749
0.573,-0.00043983
0.574,-0.00109767
0.575,-0.00142659
0.576,-0.00109767
0.577,-0.00109767
0.578,-0.00109767
0.579,-0.000110911
0.58,0.000218007
0.581,-0.000110911
0.582,0.000218007
0.583,-0.00043983
0.584,-0.00142659
0.585,-0.0017555
0.586,-0.00142659
0.587,-0.0017555
0.588,-0.000110911
0.589,-0.00043983
0.59,0.000546926
0.591,0.000218007
0.592,-0.000110911
0.593,-0.000768749
0.594,-0.0017555
0.595,-0.00142659
0.596,-0.00109767
0.597,-0.00109767
0.598,-0.000768749
0.599,-0.00043983
0.6,0.000218007
0.601,0.000875845
0.602,0.000218007
0.603,-0.00043983
0.604,-0.00142659
0.605,-0.00142659
0.606,-0.00142659
0.607,-0.00109767
0.608,-0.00142659
0.609,0.000218007
0.61,0.000218007
0.611,0.000218007
0.612,-0.000110911
0.613,-0.00043983
0.614,-0.000768749
0.615,-0.00142659
0.616,-0.0017555
0.617,-0.00142659
0.618,-0.00109767
0.619,-0.00043983
0.62,0.000546926
0.621,-0.000110911
0.622,0.000546926
0.623,-0.000768749
0.624,-0.000768749
0.625,-0.00208442
0.626,-0.00142659
0.627,-0.00142659
0.628,-0.000768749
0.629,-0.000110911
0.63,-0.000110911
0.631,0.000218007
0.632,-0.000110911
0.633,-0.00043983
0.634,-0.00142659
0.635,-0.00142659
0.636,-0.0017555
0.637,-0.00142659
0.638,-0.00109767
0.639,-0.000110911
0.64,-0.000110911
0.641,0.000218007
0.642,0.000218007
0.643,-0.00043983
0.644,-0.00043983
0.645,-0.000768749
0.646,-0.00208442
0.647,-0.00109767
0.648,-0.00043983
0.649,-0.000110911
0.65,-0.000110911
0.651,0.000218007
0.652,0.000218007
0.653,-0.000768749
0.654,-0.00109767
0.655,-0.0017555
0.656,-0.0017555
0.657,-0.00109767
0.658,-0.000768749
0.659,-0.000110911
0.66,-0.000110911
0.661,0.000546926
0.662,-0.000110911
0.663,-0.00043983
0.664,-0.00142659
0.665,-0.00109767
0.666,-0.0017555
0.667,-0.00109767
0.668,-0.000768749
0.669,-0.00043983
0.67,0.000218007
0.671,-0.00043983
0.672,-0.000110911
0.673,-0.000768749
0.674,-0.00109767
0.675,-0.00142659
0.676,-0.00142659
0.677,-0.00142659
0.678,-0.000768749
0.679,-0.000110911
0.68,-0.00043983
0.681,-0.000110911
0.682,-0.000110911
0.683,-0.000768749
0.684,-0.00109767
0.685,-0.00142659
0.686,-0.0017555
0.687,-0.00142659
0.688,-0.00043983
0.689,-0.00043983
0.69,0.000218007
0.691,0.000218007
0.692,-0.000110911
0.693,-0.000768749
0.694,-0.00142659
0.695,-0.0017555
0.696,-0.0017555
0.697,-0.00142659
0.698,-0.00043983
0.699,-0.000768749
0.7,-0.000110911
0.701,0.000218007
0.702,0.000218007
0.703,-0.000110911
0.704,-0.000768749
0.705,-0.0017555
0.706,-0.00142659
0.707,-0.000768749
0.708,-0.0017555
0.709,0.000218007
0.71,-0.000110911
0.711,0.000546926
0.712,0.000218007
0.713,-0.00043983
0.714,-0.00109767
0.715,-0.00208442
0.716,-0.0017555
0.717,-0.0017555
0.718,-0.000768749
0.719,-0.00043983
0.72,0.000218007
0.721,-0.000110911
0.722,-0.000110911
0.723,-0.00043983
0.724,-0.00109767
0.725,-0.0017555
0.726,-0.00109767
0.727,-0.00109767
0.728,-0.00109767
0.729,-0.00043983
0.73,0.000218007
0.731,0.000218007
0.732,-0.000110911
0.733,-0.00043983
0.734,-0.00109767
0.735,-0.00109767
0.736,-0.00109767
0.737,-0.00142659
0.738,-0.000768749
0.739,-0.00043983
0.74,-0.00043983
0.741,-0.000110911
0.742,-0.000110911
0.743,-0.00043983
0.744,-0.000768749
0.745,-0.00109767
0.746,-0.00142659
0.747,-0.00142659
0.748,-0.00043983
0.749,-0.000110911
0.75,-0.000110911
0.751,-0.000110911
0.752,-0.00043983
0.753,-0.000110911
0.754,-0.00142659
0.755,-0.00142659
0.756,-0.0017555
0.757,-0.00142659
0.758,-0.00043983
0.759,0.000218007
0.76,0.000218007
0.761,-0.000110911
0.762,-0.000110911
0.763,-0.000768749
0.764,-0.00109767
0.765,-0.0017555
0.766,-0.0017555
0.767,-0.00109767
0.768,-0.00109767
0.769,0.000218007
0.77,0.000546926
0.771,0.000546926
0.772,0.000218007
0.773,-0.000110911
0.774,-0.000768749
0.775,-0.0017555
0.776,-0.00142659
0.777,-0.00142659
0.778,-0.00043983
0.779,-0.000110911
0.78,0.000218007
0.781,-0.000110911
0.782,-0.00043983
0.783,-0.000768749
0.784,-0.00109767
0.785,-0.00142659
0.786,-0.0017555
0.787,-0.00109767
0.788,-0.000768749
0.789,-0.000110911
0.79,-0.00043983
0.791,-0.000110911
0.792,-0.000110911
0.793,-0.000768749
0.794,-0.00109767
0.795,-0.00109767
0.796,-0.0017555
0.797,-0.00142659
0.798,-0.000768749
0.799,0.000218007
0.8,-0.000110911
0.801,-0.000110911
0.802,0.000218007
0.803,-0.000768749
0.804,-0.00142659
0.805,-0.00109767
0.806,-0.00142659
0.807,-0.00109767
0.808,-0.00109767
0.809,-0.000110911
0.81,0.000218007
0.811,0.000218007
0.812,-0.000110911
0.813,-0.00043983
0.814,-0.0017555
0.815,-0.00142659
0.816,-0.00142659
0.817,-0.0017555
0.818,-0.00109767
0.819,-0.000768749
0.82,-0.000110911
0.821,0.000546926
0.822,-0.00043983
0.823,-0.000768749
0.824,-0.00109767
0.825,-0.00109767
0.826,-0.0017555
0.827,-0.00142659
0.828,-0.00043983
0.829,-0.000110911
0.83,-0.000110911
0.831,0.000218007
0.832,-0.000110911
0.833,-0.00043983
0.834,-0.00142659
0.835,-0.0017555
0.836,-0.00142659
0.837,-0.00142659
0.838,-0.00043983
0.839,-0.00043983
0.84,0.000218007
0.841,0.000218007
0.842,-0.00043983
0.843,-0.00043983
0.844,-0.00109767
0.845,-0.0017555
0.846,-0.0017555
0.847,-0.00109767
0.848,-0.000768749
0.849,-0.00043983
0.85,0.000218007
0.851,0.000218007
0.852,0.000218007
0.853,-0.000110911
0.854,-0.00109767
0.855,-0.0017555
0.856,-0.00142659
0.857,-0.00109767
0.858,-0.000768749
0.859,-0.00043983
0.86,-0.000110911
0.861,0.000546926
0.862,-0.00043983
0.863,-0.000110911
0.864,-0.00109767
0.865,-0.00109767
0.866,-0.0017555
0.867,-0.00142659
0.868,-0.00109767
0.869,-0.000110911
0.87,0.000218007
0.871,0.000546926
0.872,-0.000110911
0.873,-0.000768749
0.874,-0.000768749
0.875,-0.00109767
0.876,-0.00109767
0.877,-0.00109767
0.878,-0.00109767
0.879,-0.00043983
0.88,-0.000110911
0.881,0.000218007
0.882,-0.000110911
0.883,-0.00043983
0.884,-0.00109767
0.885,-0.0017555
0.886,-0.00142659
0.887,-0.0017555
0.888,-0.00142659
0.889,-0.00043983
0.89,0.000218007
0.891,-0.000110911
0.892,-0.000110911
0.893,-0.00043983
0.894,-0.00043983
0.895,-0.00142659
0.896,-0.00109767
0.897,-0.0017555
0.898,-0.00109767
0.899,-0.00043983
0.9,0.000546926
0.901,0.000218007
0.902,-0.000110911
0.903,-0.00043983
0.904,-0.000768749
0.905,-0.0017555
0.906,-0.0017555
0.907,-0.00109767
0.908,-0.000768749
0.909,-0.000110911
0.91,-0.000110911
0.911,0.000546926
0.912,0.000218007
0.913,-0.00109767
0.914,-0.00109767
0.915,-0.00109767
0.916,-0.00142659
0.917,-0.00109767
0.918,-0.000768749
0.919,-0.000110911
0.92,0.000218007
0.921,0.000218007
0.922,-0.000110911
0.923,-0.000768749
0.924,-0.000768749
0.925,-0.0017555
0.926,-0.00142659
0.927,-0.00109767
0.928,-0.00109767
0.929,-0.00043983
0.93,-0.000110911
0.931,0.000218007
0.932,-0.000110911
0.933,-0.000768749
0.934,-0.00109767
0.935,-0.00109767
0.936,-0.0017555
0.937,-0.00109767
0.938,-0.000768749
0.939,0.000218007
0.94,-0.000110911
0.941,0.000546926
0.942,-0.00043983
0.943,-0.00043983
0.944,-0.00109767
0.945,-0.00142659
0.946,-0.00142659
0.947,-0.00109767
0.948,-0.000768749
0.949,-0.000110911
0.95,0.000546926
0.951,0.000546926
0.952,-0.000110911
0.953,-0.00043983
0.954,-0.00142659
0.955,-0.0017555
0.956,-0.0017555
0.957,-0.00109767
0.958,-0.000768749
0.959,-0.00043983
0.96,0.000218007
0.961,0.000218007
0.962,0.000218007
0.963,-0.000110911
0.964,-0.000768749
0.965,-0.00109767
0.966,-0.00142659
0.967,-0.00109767
0.968,-0.00109767
0.969,-0.000768749
0.97,0.000218007
0.971,-0.000110911
0.972,0.000546926
0.973,-0.000110911
0.974,-0.0017555
0.975,-0.00109767
0.976,-0.00142659
0.977,-0.00142659
0.978,-0.00109767
0.979,-0.00043983
0.98,0.000218007
0.981,0.000218007
0.982,-0.000110911
0.983,-0.00043983
0.984,-0.00109767
0.985,-0.00142659
0.986,-0.00142659
0.987,-0.00142659
0.988,-0.000768749
0.989,-0.00043983
0.99,-0.00043983
0.991,0.000218007
0.992,0.000218007
0.993,-0.000768749
0.994,-0.000768749
0.995,-0.00109767
0.996,-0.0017555
0.997,-0.00142659
0.998,-0.0017555
0.999,0.000218007
